Game ID,date,season,neutral,is_home,playoff,team1,team2,score1,score2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,is_win,gm_no
192110020ECG,1921-10-02,1921,0,1,NA,ECG,LOU,21,0,1300,1413.889,0.43010379,0.56989621,1336.032,1377.857,1,1
192110020ECG,1921-10-02,1921,0,0,NA,LOU,ECG,0,21,1413.889,1300,0.56989621,0.43010379,1377.857,1336.032,0,1
192110020RII,1921-10-02,1921,0,1,NA,RII,DTI,0,0,1507.161,1300,0.827310466,0.172689534,1497.179,1309.982,0.5,1
192110020RII,1921-10-02,1921,0,0,NA,DTI,RII,0,0,1300,1507.161,0.172689534,0.827310466,1309.982,1497.179,0.5,1
192110090ARI,1921-10-09,1921,0,1,NA,ARI,AKR,0,23,1527.647,1628.139,0.449099839,0.550900161,1499.555,1656.231,0,2
192110090ARI,1921-10-09,1921,0,0,NA,AKR,ARI,23,0,1628.139,1527.647,0.550900161,0.449099839,1656.231,1499.555,1,3
192110090BFF,1921-10-09,1921,0,1,NA,BFF,COL,38,0,1562.92,1415.301,0.772755005,0.227244995,1578.103,1400.118,1,2
192110090BFF,1921-10-09,1921,0,0,NA,COL,BFF,0,38,1415.301,1562.92,0.227244995,0.772755005,1400.118,1578.103,0,3
192110090CBD,1921-10-09,1921,0,1,NA,CBD,HAM,7,7,1519.915,1399.048,0.744584832,0.255415168,1512.456,1406.508,0.5,1
192110090CBD,1921-10-09,1921,0,0,NA,HAM,CBD,7,7,1399.048,1519.915,0.255415168,0.744584832,1406.508,1512.456,0.5,2
192110090DTI,1921-10-09,1921,0,1,NA,DTI,DAY,10,7,1309.982,1548.174,0.269536924,0.730463076,1331.966,1526.191,1,2
192110090DTI,1921-10-09,1921,0,0,NA,DAY,DTI,7,10,1548.174,1309.982,0.730463076,0.269536924,1526.191,1331.966,0,2
192110090ECG,1921-10-09,1921,0,1,NA,ECG,MUN,14,0,1336.032,1469.651,0.402513581,0.597486419,1369.434,1436.249,1,2
192110090ECG,1921-10-09,1921,0,0,NA,MUN,ECG,0,14,1469.651,1336.032,0.597486419,0.402513581,1436.249,1369.434,0,1
192110100CHI,1921-10-10,1921,0,1,NA,CHI,RII,14,10,1546.233,1497.179,0.658484429,0.341515571,1556.684,1486.728,1,1
192110100CHI,1921-10-10,1921,0,0,NA,RII,CHI,10,14,1497.179,1546.233,0.341515571,0.658484429,1486.728,1556.684,0,2
192110160ARI,1921-10-16,1921,0,1,NA,ARI,RII,7,14,1499.555,1486.728,0.610165567,0.389834433,1473.248,1513.034,0,3
192110160ARI,1921-10-16,1921,0,0,NA,RII,ARI,14,7,1486.728,1499.555,0.389834433,0.610165567,1513.034,1473.248,1,3
192110160BFF,1921-10-16,1921,0,1,NA,BFF,NG1,55,0,1578.103,1300,0.87815353,0.12184647,1586.589,1291.514,1,3
192110160BFF,1921-10-16,1921,0,0,NA,NG1,BFF,0,55,1300,1578.103,0.12184647,0.87815353,1291.514,1586.589,0,1
192110160CHI,1921-10-16,1921,0,1,NA,CHI,RCH,16,13,1556.684,1463.244,0.713420282,0.286579718,1564.096,1455.832,1,2
192110160CHI,1921-10-16,1921,0,0,NA,RCH,CHI,13,16,1463.244,1556.684,0.286579718,0.713420282,1455.832,1564.096,0,1
192110160CTI,1921-10-16,1921,0,1,NA,CTI,COL,35,9,1457.27,1400.118,0.668888773,0.331111227,1477.948,1379.44,1,1
192110160CTI,1921-10-16,1921,0,0,NA,COL,CTI,9,35,1400.118,1457.27,0.331111227,0.668888773,1379.44,1477.948,0,4
192110160DAY,1921-10-16,1921,0,1,NA,DAY,CBD,14,14,1526.191,1512.456,0.61140813,0.38859187,1522.793,1515.853,0.5,3
192110160DAY,1921-10-16,1921,0,0,NA,CBD,DAY,14,14,1512.456,1526.191,0.38859187,0.61140813,1515.853,1522.793,0.5,2
192110160DTI,1921-10-16,1921,0,1,NA,DTI,AKR,0,20,1331.966,1656.231,0.183554384,0.816445616,1321.967,1666.229,0,3
192110160DTI,1921-10-16,1921,0,0,NA,AKR,DTI,20,0,1656.231,1331.966,0.816445616,0.183554384,1666.229,1321.967,1,4
192110160ECG,1921-10-16,1921,0,1,NA,ECG,HAM,0,3,1369.434,1406.508,0.540102421,0.459897579,1354.267,1421.675,0,3
192110160ECG,1921-10-16,1921,0,0,NA,HAM,ECG,3,0,1406.508,1369.434,0.459897579,0.540102421,1421.675,1354.267,1,3
192110160MUN,1921-10-16,1921,0,1,NA,MUN,CCL,0,14,1436.249,1483.823,0.525057022,0.474942978,1407.584,1512.487,0,2
192110160MUN,1921-10-16,1921,0,0,NA,CCL,MUN,14,0,1483.823,1436.249,0.474942978,0.525057022,1512.487,1407.584,1,2
192110230ARI,1921-10-23,1921,0,1,NA,ARI,COL,17,6,1473.248,1379.44,0.713853192,0.286146808,1486.511,1366.177,1,4
192110230ARI,1921-10-23,1921,0,0,NA,COL,ARI,6,17,1379.44,1473.248,0.286146808,0.713853192,1366.177,1486.511,0,5
192110230BFF,1921-10-23,1921,0,1,NA,BFF,RCH,28,0,1586.589,1455.832,0.755260413,0.244739587,1601.725,1440.697,1,4
192110230BFF,1921-10-23,1921,0,0,NA,RCH,BFF,0,28,1455.832,1586.589,0.244739587,0.755260413,1440.697,1601.725,0,2
192110230CBD,1921-10-23,1921,0,1,NA,CBD,AKR,0,3,1515.853,1666.229,0.379548803,0.620451197,1505.723,1676.36,0,3
192110230CBD,1921-10-23,1921,0,0,NA,AKR,CBD,3,0,1666.229,1515.853,0.620451197,0.379548803,1676.36,1505.723,1,5
192110230CHI,1921-10-23,1921,0,1,NA,CHI,DAY,7,0,1564.096,1522.793,0.648380766,0.351619234,1578.045,1508.844,1,3
192110230CHI,1921-10-23,1921,0,0,NA,DAY,CHI,0,7,1522.793,1564.096,0.351619234,0.648380766,1508.844,1578.045,0,4
192110230CTI,1921-10-23,1921,0,1,NA,CTI,CCL,28,0,1477.948,1512.487,0.543724927,0.456275073,1508.256,1482.179,1,2
192110230CTI,1921-10-23,1921,0,0,NA,CCL,CTI,0,28,1512.487,1477.948,0.456275073,0.543724927,1482.179,1508.256,0,3
192110230DTI,1921-10-23,1921,0,1,NA,DTI,RII,0,14,1321.967,1513.034,0.326139044,0.673860956,1305.261,1529.741,0,4
192110230DTI,1921-10-23,1921,0,0,NA,RII,DTI,14,0,1513.034,1321.967,0.673860956,0.326139044,1529.741,1305.261,1,4
192110230GB,1921-10-23,1921,0,1,NA,GB,MNN,7,6,1413.889,1480.468,0.497727652,0.502272348,1420.857,1473.5,1,1
192110230GB,1921-10-23,1921,0,0,NA,MNN,GB,6,7,1480.468,1413.889,0.502272348,0.497727652,1473.5,1420.857,0,2
192110300AKR,1921-10-30,1921,0,1,NA,AKR,RCH,19,0,1676.36,1440.697,0.849509013,0.150490987,1684.292,1432.764,1,6
192110300AKR,1921-10-30,1921,0,0,NA,RCH,AKR,0,19,1440.697,1676.36,0.150490987,0.849509013,1432.764,1684.292,0,3
192110300BFF,1921-10-30,1921,0,1,NA,BFF,DTI,21,0,1601.725,1305.261,0.889018453,0.110981547,1607.617,1299.368,1,5
192110300BFF,1921-10-30,1921,0,0,NA,DTI,BFF,0,21,1305.261,1601.725,0.110981547,0.889018453,1299.368,1607.617,0,5
192110300DAY,1921-10-30,1921,0,1,NA,DAY,CTI,3,2,1508.844,1508.256,0.593283234,0.406716766,1514.319,1502.781,1,5
192110300DAY,1921-10-30,1921,0,0,NA,CTI,DAY,2,3,1508.256,1508.844,0.406716766,0.593283234,1502.781,1514.319,0,3
192110300GB,1921-10-30,1921,0,1,NA,GB,RII,3,13,1420.857,1529.741,0.437179567,0.562820433,1400.301,1550.297,0,2
192110300GB,1921-10-30,1921,0,0,NA,RII,GB,13,3,1529.741,1420.857,0.562820433,0.437179567,1550.297,1400.301,1,5
192110300MNN,1921-10-30,1921,0,1,NA,MNN,COL,28,0,1473.5,1366.177,0.729477042,0.270522958,1490.395,1349.282,1,3
192110300MNN,1921-10-30,1921,0,0,NA,COL,MNN,0,28,1366.177,1473.5,0.270522958,0.729477042,1349.282,1490.395,0,6
192111060ARI,1921-11-06,1921,0,1,NA,ARI,HAM,7,0,1486.511,1421.675,0.678611057,0.321388943,1499.133,1409.054,1,5
192111060ARI,1921-11-06,1921,0,0,NA,HAM,ARI,0,7,1421.675,1486.511,0.321388943,0.678611057,1409.054,1499.133,0,4
192111060BFF,1921-11-06,1921,0,1,NA,BFF,CTI,10,6,1607.617,1502.781,0.726642591,0.273357409,1615.786,1494.613,1,6
192111060BFF,1921-11-06,1921,0,0,NA,CTI,BFF,6,10,1502.781,1607.617,0.273357409,0.726642591,1494.613,1615.786,0,4
192111060CBD,1921-11-06,1921,0,1,NA,CBD,DAY,14,0,1505.723,1514.319,0.580466211,0.419533789,1527.878,1492.164,1,4
192111060CBD,1921-11-06,1921,0,0,NA,DAY,CBD,0,14,1514.319,1505.723,0.419533789,0.580466211,1492.164,1527.878,0,6
192111060CHI,1921-11-06,1921,0,1,NA,CHI,DTI,20,9,1578.045,1299.368,0.878506639,0.121493361,1583.267,1294.146,1,4
192111060CHI,1921-11-06,1921,0,0,NA,DTI,CHI,9,20,1299.368,1578.045,0.121493361,0.878506639,1294.146,1583.267,0,6
192111060COL,1921-11-06,1921,0,1,NA,COL,AKR,0,21,1349.282,1684.292,0.174465722,0.825534278,1339.675,1693.899,0,7
192111060COL,1921-11-06,1921,0,0,NA,AKR,COL,21,0,1684.292,1349.282,0.825534278,0.174465722,1693.899,1339.675,1,7
192111060GB,1921-11-06,1921,0,1,NA,GB,ECG,43,6,1400.301,1354.267,0.65456425,0.34543575,1424.224,1330.343,1,3
192111060GB,1921-11-06,1921,0,0,NA,ECG,GB,6,43,1354.267,1400.301,0.34543575,0.65456425,1330.343,1424.224,0,4
192111060RCH,1921-11-06,1921,0,1,NA,RCH,TON,45,0,1432.764,1478.004,0.528406304,0.471593696,1468.554,1442.214,1,4
192111060RCH,1921-11-06,1921,0,0,NA,TON,RCH,0,45,1478.004,1432.764,0.471593696,0.528406304,1442.214,1468.554,0,1
192111060RII,1921-11-06,1921,0,1,NA,RII,MNN,14,3,1550.297,1490.395,0.672385386,0.327614614,1565.704,1474.988,1,6
192111060RII,1921-11-06,1921,0,0,NA,MNN,RII,3,14,1490.395,1550.297,0.327614614,0.672385386,1474.988,1565.704,0,4
192111130BFF,1921-11-13,1921,0,1,NA,BFF,AKR,0,0,1615.786,1693.899,0.481137831,0.518862169,1616.361,1693.323,0.5,7
192111130BFF,1921-11-13,1921,0,0,NA,AKR,BFF,0,0,1693.899,1615.786,0.518862169,0.481137831,1693.323,1616.361,0.5,8
192111130CHI,1921-11-13,1921,0,1,NA,CHI,RII,3,0,1583.267,1565.704,0.616630531,0.383369469,1593.512,1555.459,1,5
192111130CHI,1921-11-13,1921,0,0,NA,RII,CHI,0,3,1565.704,1583.267,0.383369469,0.616630531,1555.459,1593.512,0,7
192111130CTI,1921-11-13,1921,0,1,NA,CTI,CBD,0,7,1494.613,1527.878,0.545543748,0.454456252,1471.592,1550.898,0,5
192111130CTI,1921-11-13,1921,0,0,NA,CBD,CTI,7,0,1527.878,1494.613,0.454456252,0.545543748,1550.898,1471.592,1,5
192111130DAY,1921-11-13,1921,0,1,NA,DAY,DTI,27,0,1492.164,1294.146,0.819661131,0.180338869,1502.9,1283.411,1,7
192111130DAY,1921-11-13,1921,0,0,NA,DTI,DAY,0,27,1294.146,1492.164,0.180338869,0.819661131,1283.411,1502.9,0,7
192111130GB,1921-11-13,1921,0,1,NA,GB,HAM,14,7,1424.224,1409.054,0.613368918,0.386631082,1439.739,1393.54,1,4
192111130GB,1921-11-13,1921,0,0,NA,HAM,GB,7,14,1409.054,1424.224,0.386631082,0.613368918,1393.54,1439.739,0,5
192111200ARI,1921-11-20,1921,0,1,NA,ARI,GB,3,3,1499.133,1439.739,0.671740891,0.328259109,1493.895,1444.976,0.5,6
192111200ARI,1921-11-20,1921,0,0,NA,GB,ARI,3,3,1439.739,1499.133,0.328259109,0.671740891,1444.976,1493.895,0.5,5
192111200BFF,1921-11-20,1921,0,1,NA,BFF,CBD,7,7,1616.361,1550.898,0.679397731,0.320602269,1610.89,1556.37,0.5,8
192111200BFF,1921-11-20,1921,0,0,NA,CBD,BFF,7,7,1550.898,1616.361,0.320602269,0.679397731,1556.37,1610.89,0.5,6
192111200CHI,1921-11-20,1921,0,1,NA,CHI,CTI,22,7,1593.512,1471.592,0.745735898,0.254264102,1606.507,1458.597,1,6
192111200CHI,1921-11-20,1921,0,0,NA,CTI,CHI,7,22,1471.592,1593.512,0.254264102,0.745735898,1458.597,1606.507,0,6
192111200DAY,1921-11-20,1921,0,1,NA,DAY,AKR,3,0,1502.9,1693.323,0.3269543,0.6730457,1522.689,1673.534,1,8
192111200DAY,1921-11-20,1921,0,0,NA,AKR,DAY,0,3,1693.323,1502.9,0.6730457,0.3269543,1673.534,1522.689,0,9
192111200RCH,1921-11-20,1921,0,1,NA,RCH,COL,27,13,1468.554,1339.675,0.753256642,0.246743358,1480.836,1327.393,1,5
192111200RCH,1921-11-20,1921,0,0,NA,COL,RCH,13,27,1339.675,1468.554,0.246743358,0.753256642,1327.393,1480.836,0,8
192111240AKR,1921-11-24,1921,0,1,NA,AKR,CBD,0,14,1673.534,1556.37,0.740509867,0.259490133,1629.807,1600.097,0,10
192111240AKR,1921-11-24,1921,0,0,NA,CBD,AKR,14,0,1556.37,1673.534,0.259490133,0.740509867,1600.097,1629.807,1,7
192111240CHI,1921-11-24,1921,0,1,NA,CHI,BFF,6,7,1606.507,1610.89,0.586360387,0.413639613,1598.148,1619.249,0,7
192111240CHI,1921-11-24,1921,0,0,NA,BFF,CHI,7,6,1610.89,1606.507,0.413639613,0.586360387,1619.249,1598.148,1,9
192111270BFF,1921-11-27,1921,0,1,NA,BFF,DAY,7,0,1619.249,1522.689,0.71707815,0.28292185,1630.21,1511.727,1,10
192111270BFF,1921-11-27,1921,0,0,NA,DAY,BFF,0,7,1522.689,1619.249,0.28292185,0.71707815,1511.727,1630.21,0,9
192111270CHI,1921-11-27,1921,0,1,NA,CHI,GB,20,0,1598.148,1444.976,0.778319334,0.221680666,1610.429,1432.696,1,8
192111270CHI,1921-11-27,1921,0,0,NA,GB,CHI,0,20,1444.976,1598.148,0.221680666,0.778319334,1432.696,1610.429,0,6
192111270ECG,1921-11-27,1921,0,1,NA,ECG,CCL,48,0,1330.343,1482.179,0.377571643,0.622428357,1380.782,1431.74,1,5
192111270ECG,1921-11-27,1921,0,0,NA,CCL,ECG,0,48,1482.179,1330.343,0.622428357,0.377571643,1431.74,1380.782,0,4
192111270SEN,1921-11-27,1921,0,1,NA,SEN,CBD,0,15,1300,1600.097,0.205326961,0.794673039,1289.713,1610.384,0,1
192111270SEN,1921-11-27,1921,0,0,NA,CBD,SEN,15,0,1600.097,1300,0.794673039,0.205326961,1610.384,1289.713,1,8
192112030BFF,1921-12-03,1921,0,1,NA,BFF,AKR,14,0,1630.21,1629.807,0.593026239,0.406973761,1651.616,1608.401,1,11
192112030BFF,1921-12-03,1921,0,0,NA,AKR,BFF,0,14,1629.807,1630.21,0.406973761,0.593026239,1608.401,1651.616,0,11
192112030NG1,1921-12-03,1921,0,1,NA,NG1,CTI,0,17,1291.514,1458.597,0.357177223,0.642822777,1271.782,1478.329,0,2
192112030NG1,1921-12-03,1921,0,0,NA,CTI,NG1,17,0,1458.597,1291.514,0.642822777,0.357177223,1478.329,1271.782,1,7
192112040ARI,1921-12-04,1921,0,1,NA,ARI,AKR,0,7,1493.895,1608.401,0.429233424,0.570766576,1476.436,1625.86,0,7
192112040ARI,1921-12-04,1921,0,0,NA,AKR,ARI,7,0,1608.401,1493.895,0.570766576,0.429233424,1625.86,1476.436,1,12
192112040CHI,1921-12-04,1921,0,1,NA,CHI,BFF,10,7,1610.429,1651.616,0.5342161,0.4657839,1623.205,1638.84,1,9
192112040CHI,1921-12-04,1921,0,0,NA,BFF,CHI,7,10,1651.616,1610.429,0.4657839,0.5342161,1638.84,1623.205,0,12
192112040LOU,1921-12-04,1921,0,1,NA,LOU,COL,0,6,1377.857,1327.393,0.66030736,0.33969264,1350.735,1354.515,0,2
192112040LOU,1921-12-04,1921,0,0,NA,COL,LOU,6,0,1327.393,1377.857,0.33969264,0.66030736,1354.515,1350.735,1,9
192112110CHI,1921-12-11,1921,0,1,NA,CHI,CBD,10,0,1623.205,1610.384,0.610157352,0.389842648,1641.262,1592.326,1,10
192112110CHI,1921-12-11,1921,0,0,NA,CBD,CHI,0,10,1610.384,1623.205,0.389842648,0.610157352,1592.326,1641.262,0,9
192112110SEN,1921-12-11,1921,0,1,NA,SEN,CTI,7,0,1289.713,1478.329,0.329247405,0.670752595,1319.27,1448.772,1,2
192112110SEN,1921-12-11,1921,0,0,NA,CTI,SEN,0,7,1478.329,1289.713,0.670752595,0.329247405,1448.772,1319.27,0,8
192112180CHI,1921-12-18,1921,0,1,NA,CHI,ARI,0,0,1641.262,1476.436,0.789677871,0.210322129,1632.427,1485.271,0.5,11
192112180CHI,1921-12-18,1921,0,0,NA,ARI,CHI,0,0,1476.436,1641.262,0.210322129,0.789677871,1485.271,1632.427,0.5,8
192112180SEN,1921-12-18,1921,0,1,NA,SEN,CBD,14,28,1319.27,1592.326,0.231890574,0.768109426,1307.796,1603.801,0,3
192112180SEN,1921-12-18,1921,0,0,NA,CBD,SEN,28,14,1592.326,1319.27,0.768109426,0.231890574,1603.801,1307.796,1,10
192210010AKR,1922-10-01,1922,0,1,NA,AKR,COL,36,0,1585.573,1404.677,0.804630599,0.195369401,1598.264,1391.986,1,1
192210010AKR,1922-10-01,1922,0,0,NA,COL,AKR,0,36,1404.677,1585.573,0.195369401,0.804630599,1391.986,1598.264,0,1
192210010ARI,1922-10-01,1922,0,1,NA,ARI,MIL,3,0,1491.847,1300,0.814350471,0.185649529,1496.457,1295.391,1,1
192210010ARI,1922-10-01,1922,0,0,NA,MIL,ARI,0,3,1300,1491.847,0.185649529,0.814350471,1295.391,1496.457,0,1
192210010BFF,1922-10-01,1922,0,1,NA,BFF,HAM,7,0,1594.227,1430.693,0.788439965,0.211560035,1602.197,1422.723,1,1
192210010BFF,1922-10-01,1922,0,0,NA,HAM,BFF,0,7,1430.693,1594.227,0.211560035,0.788439965,1422.723,1602.197,0,1
192210010CBD,1922-10-01,1922,0,1,NA,CBD,LOU,38,0,1570.867,1402.157,0.793367207,0.206632793,1584.553,1388.471,1,1
192210010CBD,1922-10-01,1922,0,0,NA,LOU,CBD,0,38,1402.157,1570.867,0.206632793,0.793367207,1388.471,1584.553,0,1
192210010DAY,1922-10-01,1922,0,1,NA,DAY,OOR,36,0,1509.485,1300,0.829213394,0.170786606,1520.451,1289.034,1,1
192210010DAY,1922-10-01,1922,0,0,NA,OOR,DAY,0,36,1300,1509.485,0.170786606,0.829213394,1289.034,1520.451,0,1
192210010RAC,1922-10-01,1922,0,1,NA,RAC,CHI,0,6,1493.002,1589.952,0.454149427,0.545850573,1475.58,1607.373,0,1
192210010RAC,1922-10-01,1922,0,0,NA,CHI,RAC,6,0,1589.952,1493.002,0.545850573,0.454149427,1607.373,1475.58,1,1
192210010RII,1922-10-01,1922,0,1,NA,RII,GB,19,14,1538.64,1456.797,0.699579495,0.300420505,1548.732,1446.705,1,1
192210010RII,1922-10-01,1922,0,0,NA,GB,RII,14,19,1456.797,1538.64,0.300420505,0.699579495,1446.705,1548.732,0,1
192210010TOL,1922-10-01,1922,0,1,NA,TOL,ECG,15,0,1504.938,1422.188,0.700675661,0.299324339,1520.492,1406.634,1,1
192210010TOL,1922-10-01,1922,0,0,NA,ECG,TOL,0,15,1422.188,1504.938,0.299324339,0.700675661,1406.634,1520.492,0,1
192210080DAY,1922-10-08,1922,0,1,NA,DAY,CBD,0,0,1520.451,1584.553,0.501292323,0.498707677,1520.411,1584.593,0.5,2
192210080DAY,1922-10-08,1922,0,0,NA,CBD,DAY,0,0,1584.553,1520.451,0.498707677,0.501292323,1584.593,1520.411,0.5,2
192210080GB,1922-10-08,1922,0,1,NA,GB,RAC,6,10,1446.705,1475.58,0.551801513,0.448198487,1428.647,1493.638,0,2
192210080GB,1922-10-08,1922,0,0,NA,RAC,GB,10,6,1475.58,1446.705,0.448198487,0.551801513,1493.638,1428.647,1,2
192210080OOR,1922-10-08,1922,0,1,NA,OOR,COL,20,6,1289.034,1391.986,0.445598885,0.554401115,1319.588,1361.432,1,2
192210080OOR,1922-10-08,1922,0,0,NA,COL,OOR,6,20,1391.986,1289.034,0.554401115,0.445598885,1361.432,1319.588,0,2
192210080RII,1922-10-08,1922,0,1,NA,RII,CHI,6,10,1548.732,1607.373,0.509150315,0.490849685,1532.295,1623.81,0,2
192210080RII,1922-10-08,1922,0,0,NA,CHI,RII,10,6,1607.373,1548.732,0.490849685,0.509150315,1623.81,1532.295,1,2
192210080TOL,1922-10-08,1922,0,1,NA,TOL,MIL,12,12,1520.492,1295.391,0.841569901,0.158430099,1510.074,1305.808,0.5,2
192210080TOL,1922-10-08,1922,0,0,NA,MIL,TOL,12,12,1295.391,1520.492,0.158430099,0.841569901,1305.808,1510.074,0.5,2
192210120AKR,1922-10-12,1922,0,1,NA,AKR,RCH,13,13,1598.264,1488.89,0.731800618,0.268199382,1591.194,1495.96,0.5,2
192210120AKR,1922-10-12,1922,0,0,NA,RCH,AKR,13,13,1488.89,1598.264,0.268199382,0.731800618,1495.96,1591.194,0.5,1
192210150ARI,1922-10-15,1922,0,1,NA,ARI,GB,16,3,1496.457,1428.647,0.682333362,0.317666638,1512.269,1412.835,1,2
192210150ARI,1922-10-15,1922,0,0,NA,GB,ARI,3,16,1428.647,1496.457,0.317666638,0.682333362,1412.835,1512.269,0,3
192210150BFF,1922-10-15,1922,0,1,NA,BFF,COL,19,0,1602.197,1361.432,0.853225293,0.146774707,1609.918,1353.711,1,2
192210150BFF,1922-10-15,1922,0,0,NA,COL,BFF,0,19,1361.432,1602.197,0.146774707,0.853225293,1353.711,1609.918,0,3
192210150CBD,1922-10-15,1922,0,1,NA,CBD,OOR,14,0,1584.593,1319.588,0.869853208,0.130146792,1590.722,1313.459,1,3
192210150CBD,1922-10-15,1922,0,0,NA,OOR,CBD,0,14,1319.588,1584.593,0.130146792,0.869853208,1313.459,1590.722,0,3
192210150CHI,1922-10-15,1922,0,1,NA,CHI,RCH,7,0,1623.81,1495.96,0.752154062,0.247845938,1633.287,1486.483,1,3
192210150CHI,1922-10-15,1922,0,0,NA,RCH,CHI,0,7,1495.96,1623.81,0.247845938,0.752154062,1486.483,1633.287,0,2
192210150DAY,1922-10-15,1922,0,1,NA,DAY,MNN,17,0,1520.411,1484.992,0.640620483,0.359379517,1540.279,1465.124,1,3
192210150DAY,1922-10-15,1922,0,0,NA,MNN,DAY,0,17,1484.992,1520.411,0.359379517,0.640620483,1465.124,1540.279,0,1
192210150MIL,1922-10-15,1922,0,1,NA,MIL,RAC,20,0,1305.808,1493.638,0.330247401,0.669752599,1349.001,1450.445,1,3
192210150MIL,1922-10-15,1922,0,0,NA,RAC,MIL,0,20,1493.638,1305.808,0.669752599,0.330247401,1450.445,1349.001,0,3
192210150RII,1922-10-15,1922,0,1,NA,RII,ECG,60,0,1532.295,1406.634,0.749797568,0.250202432,1551.226,1387.704,1,3
192210150RII,1922-10-15,1922,0,0,NA,ECG,RII,0,60,1406.634,1532.295,0.250202432,0.749797568,1387.704,1551.226,0,2
192210150TOL,1922-10-15,1922,0,1,NA,TOL,HAM,14,0,1510.074,1422.723,0.706200754,0.293799246,1524.956,1407.841,1,3
192210150TOL,1922-10-15,1922,0,0,NA,HAM,TOL,0,14,1422.723,1510.074,0.293799246,0.706200754,1407.841,1524.956,0,2
192210220AKR,1922-10-22,1922,0,1,NA,AKR,CBD,0,22,1591.194,1590.722,0.593122097,0.406877903,1552.859,1629.058,0,3
192210220AKR,1922-10-22,1922,0,0,NA,CBD,AKR,22,0,1590.722,1591.194,0.406877903,0.593122097,1629.058,1552.859,1,4
192210220ARI,1922-10-22,1922,0,1,NA,ARI,MNN,3,0,1512.269,1465.124,0.656008887,0.343991113,1521.344,1456.049,1,3
192210220ARI,1922-10-22,1922,0,0,NA,MNN,ARI,0,3,1465.124,1512.269,0.343991113,0.656008887,1456.049,1521.344,0,2
192210220CHI,1922-10-22,1922,0,1,NA,CHI,BFF,7,0,1633.287,1609.918,0.624499999,0.37550000100000003,1648.3,1594.904,1,4
192210220CHI,1922-10-22,1922,0,0,NA,BFF,CHI,0,7,1609.918,1633.287,0.37550000100000003,0.624499999,1594.904,1648.3,0,3
192210220DAY,1922-10-22,1922,0,1,NA,DAY,HAM,20,0,1540.279,1407.841,0.757044638,0.242955362,1553.854,1394.265,1,4
192210220DAY,1922-10-22,1922,0,0,NA,HAM,DAY,0,20,1407.841,1540.279,0.242955362,0.757044638,1394.265,1553.854,0,3
192210220MIL,1922-10-22,1922,0,1,NA,MIL,GB,0,0,1349.001,1412.835,0.501678003,0.498321997,1348.95,1412.886,0.5,4
192210220MIL,1922-10-22,1922,0,0,NA,GB,MIL,0,0,1412.835,1349.001,0.498321997,0.501678003,1412.886,1348.95,0.5,4
192210220RAC,1922-10-22,1922,0,1,NA,RAC,TOL,0,7,1450.445,1524.956,0.486315989,0.513684011,1430.307,1545.095,0,4
192210220RAC,1922-10-22,1922,0,0,NA,TOL,RAC,7,0,1524.956,1450.445,0.513684011,0.486315989,1545.095,1430.307,1,4
192210220RII,1922-10-22,1922,0,1,NA,RII,RCH,26,0,1551.226,1486.483,0.678494287,0.321505713,1571.238,1466.471,1,4
192210220RII,1922-10-22,1922,0,0,NA,RCH,RII,0,26,1486.483,1551.226,0.321505713,0.678494287,1466.471,1571.238,0,3
192210290AKR,1922-10-29,1922,0,1,NA,AKR,OOR,62,0,1552.859,1313.459,0.852238541,0.147761459,1563.615,1302.703,1,4
192210290AKR,1922-10-29,1922,0,0,NA,OOR,AKR,0,62,1313.459,1552.859,0.147761459,0.852238541,1302.703,1563.615,0,4
192210290ARI,1922-10-29,1922,0,1,NA,ARI,COL,37,6,1521.344,1353.711,0.792349005,0.207650995,1534.361,1340.694,1,4
192210290ARI,1922-10-29,1922,0,0,NA,COL,ARI,6,37,1353.711,1521.344,0.207650995,0.792349005,1340.694,1534.361,0,4
192210290CHI,1922-10-29,1922,0,1,NA,CHI,CBD,6,7,1648.3,1629.058,0.618912744,0.381087256,1639.378,1637.979,0,5
192210290CHI,1922-10-29,1922,0,0,NA,CBD,CHI,7,6,1629.058,1648.3,0.381087256,0.618912744,1637.979,1639.378,1,5
192210290DAY,1922-10-29,1922,0,1,NA,DAY,BFF,0,7,1553.854,1594.904,0.53441233,0.46558767,1531.384,1617.375,0,5
192210290DAY,1922-10-29,1922,0,0,NA,BFF,DAY,7,0,1594.904,1553.854,0.46558767,0.53441233,1617.375,1531.384,1,4
192210290GB,1922-10-29,1922,0,1,NA,GB,RII,0,0,1412.886,1571.238,0.368797898,0.631202102,1416.887,1567.237,0.5,5
192210290GB,1922-10-29,1922,0,0,NA,RII,GB,0,0,1571.238,1412.886,0.631202102,0.368797898,1567.237,1416.887,0.5,5
192210290MIL,1922-10-29,1922,0,1,NA,MIL,HAM,0,0,1348.95,1394.265,0.528298718,0.471701282,1348.087,1395.128,0.5,5
192210290MIL,1922-10-29,1922,0,0,NA,HAM,MIL,0,0,1394.265,1348.95,0.471701282,0.528298718,1395.128,1348.087,0.5,4
192210290RAC,1922-10-29,1922,0,1,NA,RAC,RCH,9,0,1430.307,1466.471,0.541403315,0.458596685,1451.153,1445.625,1,5
192210290RAC,1922-10-29,1922,0,0,NA,RCH,RAC,0,9,1466.471,1430.307,0.458596685,0.541403315,1445.625,1451.153,0,4
